"bogus","Timestamp","Year","Day","Month","CaptureTime","SpeciesName","Sex","Age","BandNumber","TrapID","Weather","BandingReport","RecaptureYN","RecaptureMonth","RecaptureDay","Condition","Release","Comments","DataEntryPerson","Weight","WingChord","Temperature","RecaptureOriginal","RecapturePrevious","TailLength"
".","5/18/2010 18:14:31","1972","12","8","9:00:00","Chipping Sparrow","U","HY (Hatch Year)","1260-74626","Elevator","none","no check mark in record","check or yes","8","8","active","to meadow","none","Caitlin Baker","","","","","",""
".","5/18/2010 18:15:48","1972","12","8","9:00:00","House Wren","U","L (Local)","1260-74644","72-51","none","check mark in record","no check","none","none","active","returned to nest; sprang from nest","none","Caitlin Baker","","","","","",""
".","5/18/2010 18:17:22","1972","12","8","11:30:00","House Wren","U","L (Local)","1260-74645","72-51","sunny, calm","check mark in record","no check","none","none","nestling","returned to nest box","none","Caitlin Baker","","","","","",""
".","5/18/2010 18:18:44","1972","12","8","15:00:00","American Goldfinch","F","U (Unknown)","1260-74646","Net-Green","none","check mark in record","no check","none","none","none","to tree","none","Caitlin Baker","","","","","",""
".","5/18/2010 18:20:41","1972","12","8","21:00:00","Chipping Sparrow","U","HY (Hatch Year)","113-195904","Elevator","twilight, calm","no check mark in record","check or yes","8","5","head bloodied","held overnight; to north meadow","mis-identified on original banding","Caitlin Baker","","","","","",""
".","5/18/2010 18:22:20","1972","13","8","9:30:00","American Goldfinch","F","AHY (After Hatch Year)","1260-74544","Elevator","hazy, humid, calm","check mark in record","check or yes","5","11","none","none","incubation patch","Caitlin Baker","","","","","",""
".","5/18/2010 18:23:54","1972","13","8","9:45:00","Eastern Bluebird","U","L (Local)","113-195914","72-49","none","check mark in record","no check","none","none","none","none","none","Caitlin Baker","","","","","",""
".","5/18/2010 18:24:32","1972","13","8","9:45:00","Eastern Bluebird","U","U (Unknown)","113-195915","none","none","check mark in record","no check","none","none","none","none","none","Caitlin Baker","","","","","",""
".","5/18/2010 18:25:22","1972","13","8","9:45:00","Eastern Bluebird","U","U (Unknown)","113-195916","none","none","check mark in record","no check","none","none","none","none","none","Caitlin Baker","","","","","",""
".","5/18/2010 18:30:50","1972","13","8","12:00:00","Yellowthroat","U","HY (Hatch Year)","1260-74647","Net-Green","none","check mark in record","no check","none","none","none","to tall grass","no wing-bais [? can't read]; yellow wash on rump. no reddish head; no incubation patch","Caitlin Baker","","","","","",""
".","5/20/2010 20:41:09","1972","13","8","17:00:00","White-breasted Nuthatch","M","U (Unknown)","107-151151","tree","none","check mark in record","check or yes","6","17","v. active","to tree","none","Caitlin Baker","","","","","",""
".","5/20/2010 20:42:45","1972","14","8","8:00:00","House Wren","M","AHY (After Hatch Year)","1260-74648","tree","foggy, calm","check mark in record","no check","none","none","v. active","to sumacs","none","Caitlin Baker","","","","","",""
".","5/20/2010 20:46:23","1972","14","8","19:00:00","Purple Finch","U","U (Unknown)","113-195917","Net-Green","clear, hot, humid, calm","check mark in record","no check","none","none","hostile","flew toward net site","AOU 517; beak stained w. berry juice","Caitlin Baker","","","","","",""
".","5/20/2010 20:47:52","1972","15","8","18:00:00","Chipping Sparrow","M","AHY (After Hatch Year)","1260-47649","Warbler","clear, hot, lt. wind","check mark in record","no check","none","none","active","to tree","none","Caitlin Baker","","","","","",""
".","5/20/2010 20:49:29","1972","15","8","18:30:00","Chipping Sparrow","U","HY (Hatch Year)","1260-47650","none","none","check mark in record","no check","none","none","docile","to tree","no red cap; grey rump, eye-line","Caitlin Baker","","","","","",""
".","5/20/2010 20:50:40","1972","15","8","19:30:00","American Goldfinch","M","ASY (After Second Year)","1260-47640","Net-Green","none","no check mark in record","check or yes","8","11","docile","to tree","none","Caitlin Baker","","","","","",""
".","5/20/2010 20:53:58","1972","17","8","7:00:00","Song Sparrow","U","HY (Hatch Year)","113-195913","Elevator","clear, hot, calm","no check mark in record","check or yes","8","9","hostile","to sumacs","scar on forehead","Caitlin Baker","","","","","",""
".","5/20/2010 20:56:55","1972","17","8","9:30:00","Clay-colored Sparrow","U","U (Unknown)","1260-74651","Warbler","none","check mark in record","no check","none","none","docile","to north meadow","AOU 561; brown rump; post-juvenile molt","Caitlin Baker","","","","","",""
".","5/20/2010 20:58:21","1972","17","8","11:30:00","Chipping Sparrow","U","HY (Hatch Year)","1260-74652","Warbler","none","check mark in record","no check","none","none","none","to meadow","skinned head","Caitlin Baker","","","","","",""
".","5/20/2010 20:59:27","1972","17","8","20:00:00","Chipping Sparrow","U","HY (Hatch Year)","1260-74653","Warbler","twilight, calm, hot","check mark in record","no check","none","none","active","to tree","held overnight","Caitlin Baker","","","","","",""
".","5/20/2010 21:00:27","1972","17","8","20:00:00","Downy Woodpecker","F","U (Unknown)","113-195918","Net-Green","twilight, calm, hot","check mark in record","no check","none","none","active","to tree","held overnight","Caitlin Baker","","","","","",""
".","5/20/2010 21:01:56","1972","18","8","11:30:00","Chipping Sparrow","U","AHY (After Hatch Year)","1260-74654","Warbler","clear, hot, calm","check mark in record","no check","none","none","none","to edge of parking lot","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:02:47","1972","18","8","11:30:00","Chipping Sparrow","U","AHY (After Hatch Year)","1260-74655","none","clear, hot, calm","check mark in record","no check","none","none","none","to tree","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:04:09","1972","18","8","18:00:00","Clay-colored Sparrow","U","HY (Hatch Year)","1260-74656","none","none","check mark in record","no check","none","none","none","to tree","forehead slightly skinned","Caitlin Baker","","","","","",""
".","5/20/2010 21:05:09","1972","19","8","9:30:00","Clay-colored Sparrow","U","HY (Hatch Year)","1260-74657","none","none","check mark in record","no check","none","none","none","to tree","rump not definitely grey","Caitlin Baker","","","","","",""
".","5/20/2010 21:06:34","1972","19","8","10:30:00","Field Sparrow","F","U (Unknown)","1260-74658","none","none","check mark in record","no check","none","none","none","to old box elder","incubation patch ( )","Caitlin Baker","","","","","",""
".","5/20/2010 21:08:11","1972","19","8","14:30:00","Chipping Sparrow","U","U (Unknown)","1260-74624","none","none","no check mark in record","check or yes","8","7","none","to meadow","no streaks; grey rump; bill not pink","Caitlin Baker","","","","","",""
".","5/20/2010 21:09:33","1972","19","8","18:45:00","Song Sparrow","U","AHY (After Hatch Year)","76-44562","tree","none","check mark in record","no check","none","none","scar on forehead","to meadow","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:21:29","1972","20","8","11:45:00","E. Wood Pewee","U","HY (Hatch Year)","1260-74659","Net-Green","hazy clear, calm","check mark in record","no check","none","none","none","to sumacs","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:22:57","1972","20","8","11:45:00","Chipping Sparrow","U","HY (Hatch Year)","1260-74660","none","hazy clear, calm","check mark in record","no check","none","none","badly ruffled","to meadow","held 1.5 hrs, difficulty in flying; recovered","Caitlin Baker","","","","","",""
".","5/20/2010 21:24:47","1972","20","8","13:30:00","House Wren","U","AHY (After Hatch Year)","1260-74661","none","none","check mark in record","no check","none","none","none","to no. meadow","held 1 hr; seemed traumatized, flew after 30'","Caitlin Baker","","","","","",""
".","5/20/2010 21:25:56","1972","20","8","14:30:00","Chipping Sparrow","U","HY (Hatch Year)","1260-74652","Warbler","none","no check mark in record","check or yes","8","17","none","to sumacs","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:27:34","1972","20","8","15:00:00","Rose-breasted Grosbeak","M","ASY (After Second Year)","73-166523","Net-Green","none","no check mark in record","check or yes","6","8","hostile","to tree","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:29:26","1972","20","8","15:00:00","Bluebird","M","HY (Hatch Year)","107-151141","foundling","none","no check mark in record","check or yes","6","5","wet, bedraggled","to meadow","drenched in sprinkler; seemed ""woozy"" after 1/2 hr.","Caitlin Baker","","","","","",""
".","5/20/2010 21:30:29","1972","20","8","15:30:00","Downy Woodpecker","M","AHY (After Hatch Year)","107-151200","Net-Green","none","no check mark in record","check or yes","8","3","active; hostile","to tree","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:37:22","1972","20","8","17:00:00","Field Sparrow","U","HY (Hatch Year)","1260-74662","Warbler","none","check mark in record","no check","none","none","none","to north meadow","rump: grey (?); red patch near and below eye","Caitlin Baker","","","","","",""
".","5/20/2010 21:38:34","1972","20","8","19:00:00","Field Sparrow","U","HY (Hatch Year)","1260-74663","Warbler","none","check mark in record","no check","none","none","none","to meadow","light streaks; red rear of eye; pink beak","Caitlin Baker","","","","","",""
".","5/20/2010 21:39:44","1972","21","8","7:00:00","Chipping Sparrow","U","HY (Hatch Year)","1260-74626","Warbler","none","no check mark in record","check or yes","8","8","none","to north meadow","(grey?) rump; red cheek","Caitlin Baker","","","","","",""
".","5/20/2010 21:41:56","1972","21","8","12:30:00","Field Sparrow","U","HY (Hatch Year)","1260-74662","Warbler","clear, calm","no check mark in record","check or yes","8","20","cleaned tar from beak","to north meadow","slt. grey? on rump; red on cheek","Caitlin Baker","","","","","",""
".","5/20/2010 21:43:20","1972","21","8","13:30:00","Chipping Sparrow","U","AHY (After Hatch Year)","1260-74628","Warbler","lt. rain, calm","no check mark in record","check or yes","8","9","none","to tree","eye line, redcap; top of upp. mandible black","Caitlin Baker","","","","","",""
".","5/20/2010 21:44:47","1972","21","8","14:00:00","E. Wood Pewee","U","HY (Hatch Year)","1260-74664","Net","o'cast, calm","check mark in record","no check","none","none","hostile","to tree","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:47:32","1972","21","8","14:00:00","E. Wood Pewee","U","HY (Hatch Year)","- [? just a dash]","Net","o'cast, calm","no check mark in record","no check","none","none","succumbed while being removed","none","frozen, held","Caitlin Baker","","","","","",""
".","5/20/2010 21:49:31","1972","21","8","14:00:00","Red-eyed Vireo","U","HY (Hatch Year)","76-44563","Net","o'cast, calm","check mark in record","no check","none","none","active; hostile","beyond north meadow","brown iris; AOU 624","Caitlin Baker","","","","","",""
".","5/20/2010 21:51:07","1972","21","8","16:00:00","Field Sparrow","U","HY (Hatch Year)","1260-74665","Warbler","clearing; calm","check mark in record","no check","none","none","none","to north meadow","(grey?) rump; red cheek; lt. breast streaks","Caitlin Baker","","","","","",""
".","5/20/2010 21:52:37","1972","21","8","16:15:00","Catbird","U","HY (Hatch Year)","73-166550","net","none","check mark in record","no check","none","none","hostile","toward net (west)","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:54:21","1972","22","8","10:00:00","Song Sparrow","U","AHY (After Hatch Year)","76-44555","tree","cloudy, threatening; brisk wind","no check mark in record","check or yes","8","8","v. active; bloody forehead","to sumacs","none","Caitlin Baker","","","","","",""
".","5/20/2010 21:55:38","1972","22","8","19:30:00","Field Sparrow","M","AHY (After Hatch Year)","1260-74541","Warbler","raining, cold twilight","no check mark in record","check or yes","8","11","active","to sumacs","held overnight; moulting, only 2 tailfeathers","Caitlin Baker","","","","","",""
".","5/20/2010 21:57:08","1972","23","8","8:00:00","Song Sparrow","U","AHY (After Hatch Year)","76-44564","Warbler","drizzle, calm, cloudy","check mark in record","no check","none","none","none","to meadow","wing chord: 66 mm","Caitlin Baker","","","","","",""
".","5/20/2010 21:59:44","1972","23","8","9:30:00","Song Sparrow","U","AHY (After Hatch Year)","76-44565","tree","none","check mark in record","no check","none","none","active; hostile; bloody head","to edge of parking lot (w/ difficulty)","w.c.: 65 mm; all tail feathers moulted","Caitlin Baker","","","","","",""
".","5/20/2010 22:06:30","1972","24","8","14:30:00","Traill's Flycatcher","U","U (Unknown)","1260-74666","Net-Green","cloudy, calm, dark","check mark in record","no check","none","none","left leg seemed injured","flew w/ difficulty to meadow","eye-ring; contrast hetw. [? can't read] buff wing-bain [? can't read] throat and sides; AOU 466","Caitlin Baker","","","","","",""
